concept,member,sort weight,member type
Baby ARVs cont'd,Zidovudine,9899,q-and-a
Baby outcome,Alive,9560,q-and-a
Baby outcome,Neonatal death,9561,q-and-a
Baby outcome,Fresh still birth,9562,q-and-a
Baby outcome,Macerated still birth,9563,q-and-a
Baby outcome,Intrauterine death,9564,q-and-a
Bacterial,Sepsis other organism,9392,q-and-a
Bacterial,N meningitides grown,9393,q-and-a
Bacterial,Clinical,9394,q-and-a
Bacterial,S pneumoniae grown,9395,q-and-a
Been abandoned by your spouse/partner,Sometimes,2465,q-and-a
Been abandoned by your spouse/partner,Often,2466,q-and-a
Been abandoned by your spouse/partner,Never,2467,q-and-a
Been abandoned by your spouse/partner,Did NOT answer,2632,q-and-a
Been abandoned by your spouse/partner,Unknown,2735,q-and-a
Been denied religious rites/services,Sometimes,2486,q-and-a
Been denied religious rites/services,Often,2487,q-and-a
Been denied religious rites/services,Never,2488,q-and-a
Been denied religious rites/services,Did NOT answer,2639,q-and-a
Been denied religious rites/services,Unknown,2742,q-and-a
Been excluded from a social gathering,Sometimes,2462,q-and-a
Been excluded from a social gathering,Often,2463,q-and-a
Been excluded from a social gathering,Never,2464,q-and-a
Been excluded from a social gathering,Did NOT answer,2631,q-and-a
Been excluded from a social gathering,Unknown,2734,q-and-a
Been gossiped about,Sometimes,2492,q-and-a
Been gossiped about,Often,2493,q-and-a
Been gossiped about,Never,2494,q-and-a
Been gossiped about,Did NOT answer,2641,q-and-a
Been gossiped about,Unknown,2744,q-and-a
Been isolated in your household,Sometimes,2468,q-and-a
Been isolated in your household,Often,2469,q-and-a
Been isolated in your household,Never,2470,q-and-a
Been isolated in your household,Did NOT answer,2633,q-and-a
Been isolated in your household,Unknown,2736,q-and-a
"Been teased, insulted, or sworn at",Sometimes,2474,q-and-a
"Been teased, insulted, or sworn at",Often,2475,q-and-a
"Been teased, insulted, or sworn at",Never,2476,q-and-a
"Been teased, insulted, or sworn at",Did NOT answer,2636,q-and-a
"Been teased, insulted, or sworn at",Unknown,2739,q-and-a
Been threatened with violence,Sometimes,2498,q-and-a
Been threatened with violence,Often,2499,q-and-a
Been threatened with violence,Never,2500,q-and-a
Been threatened with violence,Did NOT answer,2643,q-and-a
Been threatened with violence,Unknown,2746,q-and-a
65730e10-977f-11e1-8993-905e29aff6c1,No,8665,q-and-a
65730e10-977f-11e1-8993-905e29aff6c1,Yes,8666,q-and-a
Bibasilar crackles,Yes,1,q-and-a
Bibasilar crackles,No,2,q-and-a
Bilat edema,No,5085,q-and-a
Bilat edema,Yes,5086,q-and-a
Biochemistry,Test requested,8539,q-and-a
Biochemistry,Result available,8540,q-and-a
Biopsy done,Yes,1,q-and-a
Biopsy done,No,2,q-and-a
Birth location type,House,5032,q-and-a
Birth location type,Hospital,5033,q-and-a
Birth location type,Health center,5097,q-and-a
BK smear positive before TB treatment,No,4807,q-and-a
BK smear positive before TB treatment,Unknown,4808,q-and-a
BK smear positive before TB treatment,Yes,4809,q-and-a
Blaming yourself for things,Not at all,1625,q-and-a
Blaming yourself for things,Quite a bit,1626,q-and-a
Blaming yourself for things,Extremely,1627,q-and-a
Blaming yourself for things,A little bit,1628,q-and-a
Blaming yourself for things,Did NOT answer,2617,q-and-a
Blaming yourself for things,Unknown,2720,q-and-a
Bleeding tendency,Idiopathic thrombocytopenia,9281,q-and-a
Bleeding tendency,Disseminated intravascular,9282,q-and-a
Bleeding tendency,Haematological malignancy,9283,q-and-a
Bleeding tendency,Unknown cause,9284,q-and-a
Bleeding tendency,Hepatic  failure,9285,q-and-a
Bleeding tendency,Snake envenoming,9286,q-and-a
Bleeding tendency,Other cause,9287,q-and-a
Bleeding tendency,Drug induced,9288,q-and-a
Blood culture,Test requested,8543,q-and-a
Blood culture,Result available,8544,q-and-a
Blood film result,1 plus,8879,q-and-a
Blood film result,No parasites,8880,q-and-a
Blood film result,3 plus,8881,q-and-a
Blood film result,4 plus,8882,q-and-a
Blood film result,2 plus,8883,q-and-a
Blood lactate,Test requested,8547,q-and-a
Blood lactate,Result available,8548,q-and-a
Blood pressure systolic less than 90 MMHG,No,8917,q-and-a
Blood pressure systolic less than 90 MMHG,Yes,8918,q-and-a
Blood smear positive for malaria,No,8929,q-and-a
Blood smear positive for malaria,Yes,8930,q-and-a
Blood sugar test type,Fasting,8344,q-and-a
Blood sugar test type,Random,8345,q-and-a
Blood sugar test type,Glycated hemoglobin,8529,q-and-a
Blood typing,A positive,19,q-and-a
Blood typing,A negative,20,q-and-a
Blood typing,B positive,21,q-and-a
Blood typing,B negative,22,q-and-a
Blood typing,O positive,23,q-and-a
Blood typing,O negative,24,q-and-a
Blood typing,AB positive,25,q-and-a
Blood typing,AB negative,26,q-and-a
"Body Mass Index, coded",Patient has body mass index less than 18.5,1,q-and-a
"Body Mass Index, coded",Normal,2,q-and-a
"Body Mass Index, coded",Overweight (BMI 25.0-29.9),3,q-and-a
Breast feeding,Breastfeeding complimentary,9779,q-and-a
Breast feeding,Breastfeeding stopped over 6 weeks ago,9780,q-and-a
Breast feeding,Breastfeeding stopped in last 6 weeks,9781,q-and-a
Breast feeding,Mixed feeding,9782,q-and-a
Breast feeding,Breastfed exclusively,9783,q-and-a
Bronchoscopy,Test requested,8549,q-and-a
Bronchoscopy,Result available,8550,q-and-a
65730f1e-977f-11e1-8993-905e29aff6c1,No,8667,q-and-a
65730f1e-977f-11e1-8993-905e29aff6c1,Yes,8668,q-and-a
Can a healthy-looking person have HIV infection?,Yes,1,q-and-a
Can a healthy-looking person have HIV infection?,No,2,q-and-a
Can an HIV infected person live longer?,Yes,1,q-and-a
Can an HIV infected person live longer?,No,2,q-and-a
Can HIV/AIDS be cured?,Yes,1,q-and-a
Can HIV/AIDS be cured?,No,2,q-and-a
Can you rate the changes that happened to your life from the social support a scale of 1 to 3?,Very satisfied,1,q-and-a
Can you rate the changes that happened to your life from the social support a scale of 1 to 3?,Not satisfied,2,q-and-a
Can you rate the changes that happened to your life from the social support a scale of 1 to 3?,Little satisfied,3,q-and-a
Cancer,No,8945,q-and-a
Cancer,Yes,8946,q-and-a
Candidiasis,Vulvovaginal,9289,q-and-a
Candidiasis,Oral,9290,q-and-a
Candidiasis,Oesophageal,9291,q-and-a
Cardiac diagnosis at beginning of encounter,Endomyocardial fibrosis,4323,q-and-a
Cardiac diagnosis at beginning of encounter,Congenital heart disease,4324,q-and-a
Cardiac diagnosis at beginning of encounter,HIV associated cardiomyopathy,4325,q-and-a
Cardiac diagnosis at beginning of encounter,Hypertensive heart disease,4326,q-and-a
Cardiac diagnosis at beginning of encounter,Peripartum cardiomyopathy,4327,q-and-a
Cardiac diagnosis at beginning of encounter,Idiopathic cardiomyopathy,4329,q-and-a
Cardiac diagnosis at beginning of encounter,Arrhythmia,4757,q-and-a
Cardiac diagnosis at beginning of encounter,Hypertension,4758,q-and-a
Cardiac diagnosis at beginning of encounter,Atrial fibrillation,4759,q-and-a
Cardiac diagnosis at beginning of encounter,Dilated,4760,q-and-a
Cardiac diagnosis at beginning of encounter,Chronic renal insufficiency,4761,q-and-a
Cardiac diagnosis at beginning of encounter,Tuberculosis,4762,q-and-a
Cardiac diagnosis at beginning of encounter,Acute rheumatic fever,4763,q-and-a
Cardiac diagnosis at beginning of encounter,Ascites,4764,q-and-a
Cardiac diagnosis at beginning of encounter,Asthma,4765,q-and-a
Cardiac diagnosis at beginning of encounter,Pericardial disease,4766,q-and-a
Cardiac diagnosis at beginning of encounter,Pulmonary effusion,4767,q-and-a
Cardiac diagnosis at beginning of encounter,Pneumonia,4768,q-and-a
Cardiac diagnosis at beginning of encounter,Pulmonary hypertension,4769,q-and-a
Cardiac diagnosis at beginning of encounter,Palpitations,4770,q-and-a
Cardiac diagnosis at beginning of encounter,Hepatic disease,4771,q-and-a
Cardiac diagnosis at beginning of encounter,Heart disease,4772,q-and-a
Cardiac diagnosis at beginning of encounter,Congestive heart failure,4773,q-and-a
Cardiac diagnosis at beginning of encounter,Non-cardiac,4774,q-and-a
Cardiac diagnosis at beginning of encounter,Other non-coded,4775,q-and-a
Cardiac diagnosis at beginning of encounter,Mitral valve,4884,q-and-a
Cardiac diagnosis at beginning of encounter,Aortic valve,4885,q-and-a
Cardiac diagnosis at beginning of encounter,Tricuspid valve,4886,q-and-a
Cardiac diagnosis at beginning of encounter,Aortic regurgitation,4953,q-and-a
Cardiac diagnosis at beginning of encounter,Mitral stenosis,4954,q-and-a
Cardiac diagnosis at beginning of encounter,Biological heart valve,4955,q-and-a
Cardiac diagnosis at beginning of encounter,Mechanical heart valve,4956,q-and-a
Cardiac diagnosis at beginning of encounter,Post operation,4957,q-and-a
Cardiac diagnosis at beginning of encounter,Prosthetic valve,4958,q-and-a
Cardiac diagnosis at beginning of encounter,Other valvular disease,4959,q-and-a
Cardiac diagnosis at beginning of encounter,Cardiomyopathy,4968,q-and-a
Cardiac diagnosis at beginning of encounter,Heart failure,4969,q-and-a
Cardiac diagnosis at beginning of encounter,Rheumatic heart disease,5421,q-and-a
Cardiac diagnosis at beginning of encounter,6568d21a-977f-11e1-8993-905e29aff6c1,5444,q-and-a
Cardiac diagnosis at beginning of encounter,Liver failure,5445,q-and-a
Cardiac diagnosis phase,Preliminary,5587,q-and-a
Cardiac diagnosis phase,Confirmed diagnosis,5588,q-and-a
Cardiac exam findings,S3 gallop,214,q-and-a
Cardiac exam findings,Cardiac murmur,215,q-and-a
Cardiac exam findings,Normal,216,q-and-a
Cardiac exam findings,Abnormal,217,q-and-a
Cardiac exam findings,Abnormal sounds,218,q-and-a
Cardiac exam findings,Left ventricular lift,219,q-and-a
Cardiac exam findings,Right ventricular lift,220,q-and-a
Cardiac exam findings,Evidence of cardiac enlargement,221,q-and-a
Cardiac exam findings,Diastolic murmur,222,q-and-a
Cardiac exam findings,Holosystolic murmur,223,q-and-a
Cardiac exam findings,Diastolic rumble,224,q-and-a
Cardiac exam findings,Systolic ejection murmur,225,q-and-a
Cardiac exam findings,Pericardial friction rub,226,q-and-a
Cardiac exam findings,Tachycardia,4377,q-and-a
Cardiac exam findings,Other non-coded,4378,q-and-a
Cardiac exam findings,No cardiac murmurs,4379,q-and-a
Cardiac exam findings,PMI NOT displaced,4844,q-and-a
Cardiac exam findings,Atrial fibrillation,4845,q-and-a
Cardiac exam findings,Absence of pericardial friction rub,4846,q-and-a
Cardiac exam findings,Bradycardia,4847,q-and-a
Cardiac exam findings,S4 gallop,4848,q-and-a
Cardiac exam findings,Absence of S3/S4 murmur,4849,q-and-a
Cardiac exam findings,S1 and S2 normal,5006,q-and-a
Cardiac exam findings,Displaced point of maximal impulse,5182,q-and-a
Cardiac exam findings,Regular rhythm,5194,q-and-a
Cardiac exam findings,Second cardiac murmur,5560,q-and-a
Cardiac exam findings,Systolic murmur,5562,q-and-a
Cardiac medication,Nifedipine,4789,q-and-a
Cardiac medication,Furosemide,4790,q-and-a
Cardiac medication,Other non-coded,4791,q-and-a
Cardiac medication,656360f0-977f-11e1-8993-905e29aff6c1,4792,q-and-a
Cardiac medication,Aldactone,4793,q-and-a
Cardiac medication,Carvedilol,4794,q-and-a
Cardiac medication,Atenolol,4795,q-and-a
Cardiac medication,Prednisolone,4796,q-and-a
Cardiac medication,Warfarin,4797,q-and-a
Cardiac medication,Captopril,4798,q-and-a
Cardiac medication,Amlodipine,4799,q-and-a
Cardiac medication,Penicillin,4800,q-and-a
Cardiac medication,Benzylpenicillin,4801,q-and-a
Cardiac medication,Lisinopril,4802,q-and-a
Cardiac medication,65640136-977f-11e1-8993-905e29aff6c1,4803,q-and-a
Cardiac medication,Potassium,4804,q-and-a
Cardiac medication,Digoxin,5007,q-and-a
Cardiac murmur 2,Parasternal,4855,q-and-a
Cardiac murmur 2,Systolic ejection murmur,4856,q-and-a
Cardiac murmur 2,Diastolic murmur,4857,q-and-a
Cardiac murmur 2,Apical,4858,q-and-a
Cardiac murmur 2,Cardiac murmur,4859,q-and-a
Cardiac murmur 2,V/VI,4987,q-and-a
Cardiac murmur 2,VI/VI,4988,q-and-a
Cardiac murmur 2,Right superior,4989,q-and-a
Cardiac murmur 2,I/VI,4990,q-and-a
Cardiac murmur 2,II/VI,4991,q-and-a
Cardiac murmur 2,Left superior,4992,q-and-a
Cardiac murmur 2,IV/VI,4993,q-and-a
Cardiac murmur 2,Left inferior,4994,q-and-a
Cardiac murmur 2,III/VI,4995,q-and-a
Cardiac murmur 3,Parasternal,4860,q-and-a
Cardiac murmur 3,Systolic ejection murmur,4861,q-and-a
Cardiac murmur 3,Diastolic murmur,4862,q-and-a
Cardiac murmur 3,Apical,4863,q-and-a
Cardiac murmur 3,Cardiac murmur,4864,q-and-a
Cardiac murmur 3,V/VI,4996,q-and-a
Cardiac murmur 3,VI/VI,4997,q-and-a
Cardiac murmur 3,Right superior,4998,q-and-a
Cardiac murmur 3,I/VI,4999,q-and-a
Cardiac murmur 3,II/VI,5000,q-and-a
Cardiac murmur 3,Left superior,5001,q-and-a
Cardiac murmur 3,IV/VI,5002,q-and-a
Cardiac murmur 3,Left inferior,5003,q-and-a
Cardiac murmur 3,III/VI,5004,q-and-a
Cardiac murmur diagnosis,Parasternal,4850,q-and-a
Cardiac murmur diagnosis,Systolic ejection murmur,4851,q-and-a
Cardiac murmur diagnosis,Diastolic murmur,4852,q-and-a
Cardiac murmur diagnosis,Apical,4853,q-and-a
Cardiac murmur diagnosis,Cardiac murmur,4854,q-and-a
Cardiac murmur diagnosis,V/VI,4978,q-and-a
Cardiac murmur diagnosis,VI/VI,4979,q-and-a
Cardiac murmur diagnosis,I/VI,4980,q-and-a
Cardiac murmur diagnosis,IV/VI,4981,q-and-a
Cardiac murmur diagnosis,III/VI,4982,q-and-a
Cardiac murmur diagnosis,II/VI,4983,q-and-a
Cardiac murmur diagnosis,Right superior,4984,q-and-a
Cardiac murmur diagnosis,Left superior,4985,q-and-a
Cardiac murmur diagnosis,Left inferior,4986,q-and-a
Cardiac murmur diagnosis,Systolic murmur,5563,q-and-a
Cardiac surgical candidate,No,5441,q-and-a
Cardiac surgical candidate,Yes,5442,q-and-a
Cardiac surgical candidate,In the future,5443,q-and-a
Cardiac ultrasound,Test requested,8551,q-and-a
Cardiac ultrasound,Result available,8552,q-and-a
Cardiomyopathy,Post infection,9292,q-and-a
Cardiomyopathy,Nutritional,9293,q-and-a
Cardiomyopathy,Peri-partum,9294,q-and-a
Cardiomyopathy,Alcohol,9295,q-and-a
Cardiomyopathy,Ischaemia,9296,q-and-a
Cardiomyopathy,HIV associated,9297,q-and-a
Cardiomyopathy,Other cause,9298,q-and-a
Cardiovascular complications present,Shortness of breath,8348,q-and-a
Cardiovascular complications present,Chest pain,8349,q-and-a
Cardiovascular system diagnosis,Heart failure,8422,q-and-a
Cardiovascular system diagnosis,Arrhythmia,8423,q-and-a
Cardiovascular system diagnosis,"Chest pain, cardiac",8424,q-and-a
Cardiovascular system diagnosis,Pulmonary embolism,8425,q-and-a
Cardiovascular system diagnosis,Syncope,8426,q-and-a
Cardiovascular system diagnosis,Ischaemic heart disease,8427,q-and-a
Cardiovascular system diagnosis,Deep vein thrombosis,8428,q-and-a
Cardiovascular system diagnosis,Type of pericardial effusion,8429,q-and-a
Cardiovascular system diagnosis,Hypertensive crisis,8430,q-and-a
Cardiovascular system diagnosis,Hypertension,8431,q-and-a
Care Linked,Clinical,1,q-and-a
Care Linked,Nutrition Rehabilitation Unit,2,q-and-a
Care Linked Type,Clinical,1,q-and-a
Care Linked Type,Nutrition Rehabilitation Unit,2,q-and-a
Care Linked Type,IC3,3,q-and-a
Care Linked Type,Advanced NCD clinic,4,q-and-a
Care Linked Type,Mental Health Clinic,5,q-and-a
Care Linked Type,Paliative linked care,6,q-and-a
Care Linked Type,Physiotherapy linked care,7,q-and-a
656fe578-977f-11e1-8993-905e29aff6c1,Plaque,5539,q-and-a
Cataract surgery,No,8812,q-and-a
Cataract surgery,Yes,8813,q-and-a
Category 4 tuberculosis classification according to previous drug use,Previously treated with first line drugs only,5025,q-and-a
Category 4 tuberculosis classification according to previous drug use,Previously treated with second line drugs,5026,q-and-a
Category 4 tuberculosis classification according to previous drug use,New MDR-TB patient,5027,q-and-a
Category 4 tuberculosis classification according to result of previous treatment,Transfer in MDR-TB patient,5018,q-and-a
Category 4 tuberculosis classification according to result of previous treatment,Treatment after failure of first treatment MDR-TB patient,5019,q-and-a
Category 4 tuberculosis classification according to result of previous treatment,Other MDR-TB patient,5020,q-and-a
Category 4 tuberculosis classification according to result of previous treatment,Treatment after default MDR-TB patient,5021,q-and-a
Category 4 tuberculosis classification according to result of previous treatment,Relapse MDR-TB patient,5022,q-and-a
